0.000150617,0.000818125,0.000321773,0.000802721,0.000169444,0.000169444,0.001629403,0.000617872,0.002543375,0.00134015,0,0.000532295,0.000479236,0.000178002,2.91E-05,5.65E-05,0.002255833,0.001251149,0.00031835,0.000357716,0.00020881,0.000744528,6.16E-05,8.73E-05,0.000251599,0.001223764,0.00351554,0.000169444,0.00010954,0.000198541,0.001576345,0.001206648,0.00023106,0.000321773
0.000739393,0.001210071,0.000470678,0.001954599,0.000561391,0.000534006,0.001105666,0.000496352,0.001180975,0.00024133,0.000705162,0,0.000583641,0.002341411,7.87E-05,0.001227187,0.00154896,0.003378615,0.000631565,0.001150167,0.001641384,0.002426989,0.000941357,0.001119359,0.001168994,0.00346077,0.006034953,0.000246464,0.001035493,0.000729124,0.000492929,0.00049464,0.001963157,0.000634988
0.00070345,0.000140348,0.00064868,0.001246014,0.000232772,0.00024133,0.001465094,0.001001261,0.000664084,0.000357716,0.00075822,0.001970003,0,0.000212233,8.22E-05,0.000136925,0.001855329,0.002005946,0.000162598,0.000316638,0.000783894,0.000349158,0.000246464,0.000557968,0.000219079,0.001788578,0.003495001,0.000321773,0.000280696,0.000593911,0.000184848,0.00013179,0.000821548,0.000326908
0.000640123,0.000280696,0.000119809,0.000602468,0.000195118,0.000332042,0.000275561,0.000523737,0.000985857,0.000239618,0.000121521,0.001465094,0.000232772,0,0.000126655,0.000189983,0.000688046,0.000302946,0.000409062,0.000465544,0.000557968,0.001008108,0.000496352,0.000842087,0.000267003,0.002964418,0.00395541,0.000321773,0.000787317,0.000213945,0.000910549,0.00024133,0.000595622,0.000886587
0.000708585,2.91E-05,3.94E-05,0.000121521,7.36E-05,0.00030808,2.57E-05,0.000102693,0.000272138,1.88E-05,2.57E-05,8.90E-05,0.000116386,0.00017629,0,0.000157463,0.000201964,8.73E-05,7.19E-05,6.68E-05,0.000181425,0.000463832,0.000376543,0.000325196,0.000114674,0.000528871,0.000676065,0.000207099,0.000243041,0.000215656,0.000157463,0.00018656,0.000539141,0.000359427
0.000597334,0.000112963,4.45E-05,9.41E-05,7.36E-05,0.000338888,0.000311504,0.00024133,0.00023106,4.62E-05,6.33E-05,0.001038916,0.000215656,0.000391947,0.000150617,0,0.000356004,0.000124944,4.45E-05,0.000133502,0.000191694,0.000985857,0.000508333,0.000422755,0.000623007,0.000754797,0.001235745,0.000236195,0.000633276,6.68E-05,0.000492929,0.000147194,0.000525448,0.000751374
0.001352131,0.001513017,0.001299073,0.000677777,0.000623007,0.000525448,0.001069724,0.000756509,0.005530044,0.001329881,0.001232322,0.002127467,0.001841636,0.000482659,9.76E-05,0.000537429,0,0.001927214,0.000183137,0.00060418,0.000268715,0.000320061,0.000479236,0.000350869,0.000486082,0.000862625,0.002245564,0.000864337,0.000710297,0.001008108,0.007306641,0.001372669,0.001660211,0.001661923
0.000306369,0.001088551,0.000972165,0.000410774,0.000270426,0.000698316,0.000997838,0.001468517,0.008282229,0.001475363,0.000771913,0.00202135,0.000852356,0.000446717,4.79E-05,0.000100982,0.001637961,0,0.001499325,0.001694442,0.000332042,0.001360689,0.000249887,0.000261868,0.000754797,0.001478786,0.002584453,0.000499775,0.00024133,0.000393658,0.004924152,0.000807855,0.000927664,0.002555356
0.000929376,0.000806144,0.000198541,0.000366273,0.000455274,0.000431313,0.000145482,0.001297361,0.001745789,0.000431313,0.000414197,0.001143321,0.000391947,0.000552833,6.16E-05,6.16E-05,0.000374831,0.001412035,0,0.00064868,0.001204937,0.00086776,0.00016431,0.000390235,0.000405639,0.001502748,0.003630214,0.000332042,0.000306369,0.000345735,0.000515179,0.000229349,0.000775336,0.00421899
0.000458698,0.000314927,0.000155752,0.000229349,0.000239618,0.00030808,0.000225926,0.00037312,0.001138186,0.000482659,0.000366273,0.000270426,0.000239618,0.001388074,5.99E-05,0.000159175,0.000491217,0.001222052,0.000162598,0,0.001723539,0.000646969,0.000518602,0.00041762,0.00043987,0.001973426,0.00409747,0.000412485,0.000330331,0.00023106,0.001126205,0.000181425,0.00078047,0.000818125
0.00049464,0.000412485,0.000213945,0.0003406,0.000475813,0.001006396,0.000638411,0.00078047,0.002166832,0.00043987,0.000338888,0.001569499,0.000374831,0.000727412,0.000143771,0.000189983,0.000383389,0.000508333,0.00071372,0.001566076,0,0.00109882,0.000243041,0.000381677,0.000725701,0.002195929,0.003055131,0.00043987,0.000280696,0.000232772,0.000859202,0.000542564,0.000990992,0.006207821
0.001220341,0.000150617,0.000195118,0.000237907,0.000100982,0.000653815,0.000253311,0.000881452,0.002480048,0.000484371,0.00043987,0.002112063,0.000306369,0.000744528,0.000150617,0.000646969,0.000210522,0.001524998,0.00076849,0.000619584,0.000489506,0,0.001163859,0.00096703,0.000477525,0.005981895,0.008627964,0.000289253,0.004617783,0.000145482,0.000720566,0.000136925,0.000958472,0.000980723
0.001947753,0.000195118,0.000166021,0.000325196,0.000207099,0.000765066,0.000212233,0.000282407,0.00041762,0.000284119,8.56E-05,0.00091226,0.000588776,0.000530583,0.000272138,0.000381677,0.000393658,0.000268715,0.000189983,0.000415909,0.000503198,0.000984146,0,0.000492929,0.000301234,0.001341861,0.001976849,0.000227637,0.00215314,0.000162598,0.000441582,0.000569949,0.001447978,0.001916945
0.002964418,0.000166021,0.000290965,0.000268715,0.000470678,0.001033781,0.000217368,0.000304657,0.000729124,0.000111251,0.00010954,0.000580218,0.000677777,0.000857491,0.000183137,0.000316638,0.000326908,0.000333754,0.000465544,0.000374831,0.00058193,0.001422305,0.000429601,0,0.001078282,0.003565175,0.00545987,0.000643546,0.001430862,0.000323484,0.000913972,0.000778759,0.004347357,0.001721827
0.000477525,0.000222503,5.48E-05,0.000605892,0.000243041,0.00030808,0.000160886,0.000391947,0.001045762,0.00024133,0.000261868,0.000383389,0.000234483,0.000864337,0.000104405,0.000174579,0.000422755,0.000540852,0.000188271,0.000142059,0.00070345,0.000747951,0.000463832,0.001052608,0,0.002089812,0.003584002,0.000297811,0.00037312,0.00036285,0.000747951,0.000178002,0.000277272,0.000650392
0.005884336,0.000463832,0.000777047,0.000544275,0.000575083,0.000782182,0.000679489,0.000609315,0.002454374,0.002406451,0.000388524,0.002040177,0.000802721,0.005143232,0.000328619,0.000833529,0.000607603,0.000913972,0.001143321,0.002122332,0.001059454,0.010639044,0.001264841,0.003816774,0.001480498,0,0.000236195,0.000431313,0.001459959,0.000123232,0.001879291,0.000826683,0.001216918,0.002225025
0.002406451,0.002214756,0.002909649,0.001358977,0.000542564,0.001292226,0.002204487,0.002081255,0.006199263,0.005187732,0.002871994,0.006007569,0.002005946,0.002159986,0.000309792,0.000691469,0.002557068,0.002892533,0.002247276,0.003710658,0.001934061,0.003970815,0.001281957,0.00270255,0.003589137,0.000184848,0,0.000619584,0.001211783,0.000756509,0.004905325,0.001978561,0.001970003,0.004446628
0.000563103,0.000299523,0.000706873,0.000385101,0.000655527,0.000501486,0.00026358,0.000239618,0.000968742,0.000167733,0.000145482,0.000292676,0.000576795,0.000460409,0.00018656,0.000265291,0.001348708,0.000402216,0.00041762,0.001346996,0.000561391,0.000931088,0.000359427,0.000929376,0.000532295,0.001033781,0.001533556,0,0.000568237,0.000621296,0.000698316,0.000643546,0.000374831,0.000775336
0.001050897,0.000374831,0.000114674,0.000326908,0.000309792,0.000333754,0.000198541,0.000118098,0.000412485,6.33E-05,0.000136925,0.000792451,0.000520314,0.000592199,0.000248176,0.000718854,0.001035493,0.000219079,0.000253311,0.00028583,0.000400505,0.004573283,0.001788578,0.001513017,0.000251599,0.000857491,0.001388074,0.00036285,0,0.0002961,0.000672642,0.000338888,0.001480498,0.001213495
0.001025223,0.001033781,0.00041762,0.001222052,0.0003406,0.000634988,0.000201964,0.000552833,0.000920818,0.001879291,0.000256734,0.001228899,0.001350419,0.000255022,0.000145482,0.000123232,0.001008108,0.000985857,0.000332042,0.000309792,0.00031835,0.000445005,0.00031835,0.000566526,0.000344023,0.000777047,0.001983696,0.000730835,0.000364562,0,0.000712008,0.000722277,0.001405189,0.003991353
0.000499775,0.000289253,0.000665796,0.000148906,0.0002961,0.000338888,0.00220791,0.001002973,0.000236195,0.001220341,0.002180525,0.000371408,7.70E-05,0.000470678,9.58E-05,0.000234483,0.005333215,0.006680211,0.000191694,0.001107378,0.001204937,0.001619134,0.000261868,0.000426178,0.000763355,0.003599406,0.005951087,0.000388524,0.000330331,0.000484371,0,0.000667508,0.000843798,0.000398793
0.001198091,0.000289253,0.000688046,0.000848933,0.000352581,0.000330331,0.000323484,0.000436447,0.000965319,0.000599045,0.000879741,0.000605892,9.76E-05,0.000367985,0.00016431,0.000157463,0.001009819,0.000585353,0.000118098,0.000237907,0.000405639,0.000203675,0.000848933,0.000953338,0.00026358,0.000655527,0.001860464,0.000852356,0.000694893,0.000275561,0.000676065,0,0.001699577,0.000224214
0.000467255,0.000475813,0.000484371,0.00057166,0.000498063,0.000225926,0.000426178,0.000706873,0.00185704,0.000270426,0.000569949,0.002072697,0.000826683,0.000470678,0.00037312,0.000381677,0.001590037,0.000799298,0.000575083,0.000631565,0.000987569,0.000972165,0.001138186,0.003527521,0.0002961,0.00185704,0.004787228,0.000294388,0.001122782,0.000698316,0.001177552,0.000734258,0,0.001126205
0.001081705,0.000515179,0.001172417,0.001406901,0.000349158,7.87E-05,0.00041762,0.000545987,0.002651203,0.000552833,0.000501486,0.000953338,0.000535718,0.000718854,0.000220791,0.000381677,0.002260968,0.002469778,0.001424016,0.000513467,0.005865509,0.000941357,0.00089001,0.000881452,0.000842087,0.00223016,0.004121432,0.000356004,0.000883164,0.001684173,0.001323034,0.00020881,0.000836952,0
