,39,41,42,45,46,47,48,49,50,51,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
39,0.0,0.00026871460284152857,0.00017800202990776414,0.0003953698933528223,0.0007308352574097623,0.00039365833537293994,0.00029952264647941084,0.00022592565334446986,0.0009054141713577619,0.0001437708703101172,0.00014548242828999955,0.0006401226844759979,0.0006623729382144685,0.000566525691341057,0.0007411046052890564,0.0006144493147777628,0.0009687418166134087,0.00034744626991611654,0.0008215478303435268,0.0003217729002178813,0.0003080804363788225,0.0014907670004775248,0.0019066755895889352,0.0035720215040144594,0.00021907942142494047,0.0048847864745842195,0.0031698053787421075,0.0003115035523385872,0.001324745876428937,0.00037311963961435176,0.0007257005834701153,0.0005151789519445866,0.00053229453174341,0.0015352675079544657
41,0.0007804704388263505,0.0,0.00016773268202847005,0.0001437708703101172,0.00013178996445094076,0.0002670030448616462,0.00024646434910305804,0.0003577156177954106,0.0005596794594215276,0.000280695508700705,0.00036285029173505767,0.0011707056582395258,0.00028925329860011675,0.0002515990230427051,7.18854351550586e-05,0.00014890554424976425,0.0013315921083484664,0.001038915693788585,0.0003217729002178813,0.0004364472848699986,0.0002978110884995285,0.00023961811718352865,0.00014205931233023485,0.00018655981980717588,0.00023277188526399926,0.0006521035903351744,0.0026957038183146975,0.00038338898749364585,0.00027556083476105796,0.0005682372493209394,0.00026015681294211683,0.0004535628646688221,0.0005904875030594099,0.0005374292056830571
42,0.000280695508700705,0.0001437708703101172,0.0,0.0008557789899411737,0.00015746333414917596,0.00028925329860011675,0.00032006134223799896,0.0005562563434617629,0.0004723900024475279,0.00033375380607705775,0.0003388884800167048,0.0006829116339730567,0.0008095669244843504,0.00011980905859176433,3.936583353729399e-05,8.728945697399972e-05,0.0016225569649284655,0.0010902624331850554,8.728945697399972e-05,0.00028925329860011675,0.0001728673559681171,0.00011467438465211728,9.755880485329381e-05,0.00018827137778705823,5.8192971315999814e-05,0.0008095669244843504,0.0027282234199324617,0.0004655437705279985,0.00018827137778705823,0.00036627340769482237,0.00035086938587588123,0.00039023521941317524,0.00042446637901082216,0.0008215478303435268
45,0.00072912369942988,0.00021223318950541108,0.0012134946077365844,0.0,9.071257293376442e-05,0.0004758131184072926,0.0001044050367728232,0.00046383221254811617,0.001014953882070232,0.0002909648565799991,0.0009533377947944676,0.001526709718055054,0.0006281417786168215,0.0004912171402262337,0.00022250253738470517,5.8192971315999814e-05,0.0004860824662865867,0.0004980633721457631,0.00022934876930423456,0.000398793009312587,0.00045698598062858677,0.00022250253738470517,0.0002652914868817639,0.00023619500122376395,0.0008900101495388207,0.0006315648945765862,0.0019237911693877586,0.000482659350326822,0.00027898395072082266,0.00028925329860011675,0.0002447527911231757,0.0007941629026654093,0.0009122604032772913,0.0017937127629167001
46,0.0007873166707458799,0.0001403477543503525,0.0001506171022296466,5.990452929588216e-05,0.0,0.00028925329860011675,0.00023619500122376395,9.927036283317616e-05,0.000522025183864116,0.00031663822627823427,0.00025673369698235213,0.0004501397487090574,0.00044158195880964564,0.00013178996445094076,8.557789899411737e-05,6.503920323552921e-05,0.0007428161632689388,0.00016430956606870535,8.557789899411737e-05,0.0002652914868817639,0.00017800202990776414,0.00016773268202847005,0.00012323217455152902,0.00032348445819776366,0.00017800202990776414,0.0004176201470912928,0.0003423115959764695,0.0003063688783989402,0.00017115579798823475,0.0002738492767811756,0.00019854072566635232,0.000359427175775293,0.0003748311975942341,0.00040392768325223403
47,0.0004296010529504692,0.0002652914868817639,0.0003423115959764695,0.0003748311975942341,0.001014953882070232,0.0,0.0001591748921290583,0.00029267641455988145,0.0009019910553979972,0.00020709851556576406,0.00024304123314329335,0.0004929286982061161,0.00021565630546517577,0.000325196016177646,0.0001797135878876465,0.0002481759070829404,0.0006812000759931743,0.00046040909658835147,0.00029267641455988145,0.00037654275557411646,0.0009173950772169382,0.000650392032355292,0.0004912171402262337,0.0006726422860937626,0.00020709851556576406,0.0008386634101423503,0.0013675348259259957,0.00025673369698235213,0.0003748311975942341,0.0007308352574097623,0.0006230071046771744,0.0003577156177954106,0.000359427175775293,0.00012152061657164667
48,0.0002618683709219992,0.00020367539960599936,0.00025673369698235213,0.00011809750061188198,0.00015404021818941126,0.00010782815273258789,0.0,0.00029609953051964614,0.001251148883293996,0.00042788949497058685,0.0009670302586335263,0.0007821819968062328,0.0007821819968062328,0.00016430956606870535,5.134673939647043e-05,7.702010909470563e-05,0.0020213499742410524,0.0009173950772169382,8.557789899411737e-05,0.00018484826182729353,0.000516890509924469,0.0001762904719278818,0.00015746333414917596,0.0001335015224308231,0.0001403477543503525,0.0006623729382144685,0.0019083871475688175,0.00023961811718352865,0.00019169449374682293,0.0003577156177954106,0.0024800475128495215,0.0003029457624391755,0.00037996587153388115,0.0002088100735456464
49,0.0003012342044592932,0.00032348445819776366,0.0004227548210309398,0.0005528332275019982,0.00016088645010894066,0.0002276372113243522,0.0003525809438557636,0.0,0.001167282542279761,0.00010611659475270554,0.0004929286982061161,0.0003183497842581166,0.0005049096040652925,0.0006041799668984687,4.4500507476941035e-05,0.00018313670384741118,0.0009430684469151735,0.0019819841407037585,0.00047067844446764556,0.0005014864881055278,0.0007667779749872917,0.0011929559119779963,0.0001660211240485877,0.00025673369698235213,0.0006366995685162332,0.0014017659855236426,0.0025553560639643446,0.0002276372113243522,0.0001660211240485877,0.00028583018264035205,0.00092595286711635,0.0005237367418439984,0.0005134673939647043,0.0002841186246604697
50,0.001157013194400467,0.00046725532850788086,0.0005476985535623512,0.0008694714537802325,0.0004261779369907045,0.0008489327580216443,0.0022010635621286987,0.0006521035903351744,0.0,0.00036285029173505767,0.0020316193221203466,0.0009858573964122322,0.0002738492767811756,0.0010286463459092908,0.00022250253738470517,0.0002088100735456464,0.01055004338799479,0.007457258118347388,0.0010697237374264672,0.0013367267822881133,0.0015814795734112892,0.002197640446168934,0.00036285029173505767,0.0006110261988179981,0.0013572654780467015,0.0023807771500163454,0.00519115535298316,0.0008266825042831738,0.00029267641455988145,0.0009927036283317616,0.00018484826182729353,0.001211783049756702,0.001358977036026584,0.0017201157697817593
51,0.00021223318950541108,0.0001591748921290583,0.00029609953051964614,0.0002635799289018815,0.0005716603652807041,0.00019169449374682293,0.0003525809438557636,0.00010269347879294086,0.0005870643870996452,0.0,0.0014941901164372893,0.00019511760970658762,0.00021736786344505812,0.0002584452549622345,1.5404021818941128e-05,4.107739151717634e-05,0.0013658232679461134,0.002055581133838699,0.00013863619637047016,0.0004929286982061161,0.0005904875030594099,0.0005939106190191746,0.00015404021818941126,0.0001044050367728232,0.0005288714157836453,0.0026905691443750504,0.006789750506193273,0.00015232866020952892,8.900101495388207e-05,0.0003919467773930576,0.0007924513446855269,0.00045185130668893973,0.0003611387337551753,0.0005117558359848219
54,0.0001506171022296466,0.0008181247143837621,0.0003217729002178813,0.000802720692564821,0.0001694442400083524,0.0001694442400083524,0.001629403196847995,0.0006178724307375275,0.0025433751581051683,0.001340149898247878,0.0,0.00053229453174341,0.0004792362343670573,0.00017800202990776414,2.9096485657999907e-05,5.6481413336117466e-05,0.002255833417484934,0.001251148883293996,0.0003183497842581166,0.0003577156177954106,0.0002088100735456464,0.0007445277212488211,6.161608727576451e-05,8.728945697399972e-05,0.0002515990230427051,0.0012237639556158784,0.0035155400906783417,0.0001694442400083524,0.00010953971071247024,0.00019854072566635232,0.001576344899471642,0.001206648375817055,0.0002310603272841169,0.0003217729002178813
55,0.0007393930473091741,0.0012100714917768196,0.00047067844446764556,0.001954599213025641,0.00056139101740141,0.0005340060897232924,0.0011056664550039964,0.0004963518141658808,0.0011809750061188198,0.000241329675163411,0.0007051618877115272,0.0,0.0005836412711398805,0.0023414113164790516,7.873166707458798e-05,0.0012271870715756432,0.0015489599717935245,0.003378615452287754,0.0006315648945765862,0.0011501669624809376,0.0016413841027071712,0.002426989215473169,0.0009413568889352911,0.0011193589188430552,0.0011689941002596433,0.0034607702353221066,0.0060349534370651575,0.00024646434910305804,0.0010354925778288202,0.00072912369942988,0.0004929286982061161,0.0004946402561859984,0.0019631570029250527,0.0006349880105363509
56,0.0007034503297316449,0.0001403477543503525,0.0006486804743754097,0.001246014209354349,0.00023277188526399926,0.000241329675163411,0.0014650936307792895,0.0010012614182311733,0.0006640844961943508,0.0003577156177954106,0.0007582201850878799,0.001970003234844582,0.0,0.00021223318950541108,8.215478303435268e-05,0.0001369246383905878,0.0018553288501924647,0.002005945952422111,0.000162598008088823,0.00031663822627823427,0.0007838935547861152,0.0003491578278959989,0.00024646434910305804,0.0005579679014416453,0.00021907942142494047,0.0017885780889770532,0.0034950013949197538,0.0003217729002178813,0.000280695508700705,0.0005939106190191746,0.00018484826182729353,0.00013178996445094076,0.0008215478303435268,0.00032690757415752836
57,0.0006401226844759979,0.000280695508700705,0.00011980905859176433,0.0006024684089185864,0.00019511760970658762,0.0003320422480971754,0.00027556083476105796,0.0005237367418439984,0.0009858573964122322,0.00023961811718352865,0.00012152061657164667,0.0014650936307792895,0.00023277188526399926,0.0,0.00012665529051129372,0.00018998293576694058,0.0006880463079127037,0.0003029457624391755,0.0004090623571918811,0.0004655437705279985,0.0005579679014416453,0.0010081076501507026,0.0004963518141658808,0.000842086526102115,0.0002670030448616462,0.0029644184211562257,0.003955410491508105,0.0003217729002178813,0.0007873166707458799,0.00021394474748529343,0.0009105488452974088,0.000241329675163411,0.000595622176999057,0.000886587033579056
58,0.0007085850036712919,2.9096485657999907e-05,3.936583353729399e-05,0.00012152061657164667,7.359699313494095e-05,0.0003080804363788225,2.5673369698235214e-05,0.00010269347879294086,0.00027213771880129327,1.8827137778705824e-05,2.5673369698235214e-05,8.900101495388207e-05,0.00011638594263199963,0.0001762904719278818,0.0,0.00015746333414917596,0.00020196384162611702,8.728945697399972e-05,7.18854351550586e-05,6.675076121541156e-05,0.00018142514586752884,0.00046383221254811617,0.00037654275557411646,0.000325196016177646,0.00011467438465211728,0.0005288714157836453,0.0006760654020535273,0.00020709851556576406,0.00024304123314329335,0.00021565630546517577,0.00015746333414917596,0.00018655981980717588,0.0005391407636629394,0.000359427175775293
59,0.0005973337349789393,0.00011296282667223493,4.4500507476941035e-05,9.413568889352911e-05,7.359699313494095e-05,0.0003388884800167048,0.0003115035523385872,0.000241329675163411,0.0002310603272841169,4.621206545682338e-05,6.332764525564686e-05,0.001038915693788585,0.00021565630546517577,0.0003919467773930576,0.0001506171022296466,0.0,0.0003560040598155283,0.00012494373253141137,4.4500507476941035e-05,0.0001335015224308231,0.00019169449374682293,0.0009858573964122322,0.0005083327200250572,0.0004227548210309398,0.0006230071046771744,0.0007547970691281152,0.001235744861475055,0.00023619500122376395,0.0006332764525564685,6.675076121541156e-05,0.0004929286982061161,0.0001471939862698819,0.0005254482998238806,0.0007513739531683505
60,0.0013521308041070546,0.0015130172542159952,0.0012990725067307017,0.0006777769600334096,0.0006230071046771744,0.0005254482998238806,0.0010697237374264672,0.0007565086271079976,0.0055300438329998645,0.001329880550368584,0.00123232174551529,0.002127466568993758,0.0018416363863534059,0.000482659350326822,9.755880485329381e-05,0.0005374292056830571,0.0,0.0019272142853475234,0.00018313670384741118,0.0006041799668984687,0.00026871460284152857,0.00032006134223799896,0.0004792362343670573,0.00035086938587588123,0.0004860824662865867,0.0008626252218607031,0.00224556406960564,0.0008643367798405855,0.0007102965616511743,0.0010081076501507026,0.007306641016117742,0.0013726694998656428,0.001660211240485877,0.0016619227984657594
