,39,41,42,45,46,47,48,49,50,51,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
39,0.0,0.00027695553540620733,0.00018346099160665964,0.0004074950871263305,0.0007532484943850353,0.00040573103913011267,0.0003087083993381292,0.00023285433550076032,0.0009331813899992591,0.000148180031682302,0.00014994407967851989,0.0006597539505854875,0.0006826865745363199,0.0005838998867481186,0.0007638327823623425,0.0006332932306422193,0.0009984511658593207,0.0003581017432322299,0.0008467430381845829,0.00033164102328896167,0.0003175286393192186,0.0015364858047057744,0.0019651494677867198,0.003681568168106718,0.00022579814351588877,0.005034592981205833,0.003267016888995516,0.00032105673531165435,0.0013653731490726399,0.0003845624631754981,0.0007479563503963815,0.0005309784468615822,0.000548618926823761,0.0015823510526074393
41,0.0008044058862753538,0.0,0.00017287670362935235,0.000148180031682302,0.00013583169570877685,0.0002751914874099895,0.0002540229114553749,0.00036868603120953714,0.0005768436947632471,0.0002893038713797325,0.00037397817519819077,0.0012066088294130307,0.0002981241113608219,0.0002593150554440285,7.4090015841151e-05,0.00015347217567095566,0.0013724293410575115,0.0010707771337042538,0.00033164102328896167,0.0004498322390355597,0.0003069443513419113,0.00024696671947050335,0.00014641598368608414,0.00019228123158774904,0.00023991052748563183,0.0006721022865590127,0.0027783755940431628,0.00039514675115280535,0.0002840117273910789,0.0005856639347443366,0.00026813529542511793,0.0004674727189977385,0.000608596558695169,0.0005539110708124147
42,0.0002893038713797325,0.000148180031682302,0.0,0.0008820239981089406,0.00016229241565204506,0.0002981241113608219,0.00032987697529274375,0.0005733155987708114,0.0004868772469561352,0.0003439893592624868,0.00034928150325114047,0.0007038551504909346,0.0008343947022110578,0.00012348335973525167,4.0573103913011265e-05,8.996644780711193e-05,0.0016723175004145514,0.0011236985735907903,8.996644780711193e-05,0.0002981241113608219,0.00017816884761800598,0.00011819121574659803,0.00010055073578441922,0.00019404527958396693,5.997763187140796e-05,0.0008343947022110578,0.0028118925059713025,0.00047982105497126366,0.00019404527958396693,0.00037750627119062654,0.00036162983922466565,0.0004022029431376769,0.0004374839030620345,0.0008467430381845829
45,0.0007514844463888174,0.00021874195153101725,0.0012507100293184777,0.0,9.349454379954769e-05,0.000490405342948571,0.00010760692776929074,0.00047805700697504575,0.0010460804617572035,0.00029988815935703977,0.0009825747338933599,0.00157353081262635,0.0006474056146119623,0.0005062817749145319,0.00022932623950832454,5.997763187140796e-05,0.0005009896309258782,0.0005133379668994034,0.00023638243149319606,0.0004110231831187663,0.00047100081499017426,0.00022932623950832454,0.00027342743941377156,0.0002434386234780676,0.0009173049580332982,0.0006509337106043982,0.0019827899477488985,0.0004974615349334424,0.0002875398233835146,0.0002981241113608219,0.000252258863459157,0.0008185182702450969,0.0009402375819841306,0.0018487223000363394
46,0.0008114620782602253,0.00014465193568986625,0.00015523622366717354,6.174167986762584e-05,0.0,0.0002981241113608219,0.0002434386234780676,0.00010231478378063711,0.0005380346388464538,0.000326348879300308,0.00026460719943268216,0.0004639446230053027,0.0004551243830242133,0.00013583169570877685,8.820239981089406e-05,6.703382385627948e-05,0.0007655968303585603,0.00016934860763691658,8.820239981089406e-05,0.00027342743941377156,0.00018346099160665964,0.00017287670362935235,0.00012701145572768745,0.0003334050712851795,0.00018346099160665964,0.00043042771107716296,0.00035280959924357624,0.0003157645913230007,0.00017640479962178812,0.00028224767939486096,0.00020462956756127422,0.00037045007920575505,0.00038632651117171595,0.00041631532710741993
47,0.00044277604705068814,0.00027342743941377156,0.00035280959924357624,0.00038632651117171595,0.0010460804617572035,0.0,0.00016405646364826295,0.0003016522073532577,0.0009296532940068233,0.00021344980754236362,0.0002504948154629391,0.0005080458229107498,0.00022227004752345303,0.0003351691192813974,0.00018522503960287753,0.00025578695945159275,0.0007020911024947167,0.00047452891098261003,0.0003016522073532577,0.00038809055916793386,0.0009455297259727842,0.0006703382385627948,0.0005062817749145319,0.0006932708625136273,0.00021344980754236362,0.0008643835181467618,0.001409474348978087,0.00026460719943268216,0.00038632651117171595,0.0007532484943850353,0.0006421134706233087,0.00036868603120953714,0.00037045007920575505,0.00012524740773146956
48,0.0002698993434213358,0.00020992171154992785,0.00026460719943268216,0.0001217193117390338,0.0001587643196596093,0.00011113502376172651,0.0,0.00030518030334569346,0.0012895190852352711,0.0004410119990544703,0.0009966871178631027,0.0008061699342715717,0.0008061699342715717,0.00016934860763691658,5.2921439886536434e-05,7.938215982980464e-05,0.0020833406835333176,0.0009455297259727842,8.820239981089406e-05,0.00019051718359153116,0.0005327424948578001,0.00018169694361044175,0.00016229241565204506,0.00013759574370499474,0.00014465193568986625,0.0006826865745363199,0.0019669135157829374,0.00024696671947050335,0.00019757337557640267,0.00036868603120953714,0.0025561055465197096,0.00031223649533056495,0.0003916186551603696,0.00021521385553858148
49,0.0003104724473343471,0.0003334050712851795,0.00043571985506581665,0.0005697875027783756,0.00016582051164448083,0.00023461838349697817,0.0003633938872208835,0.0,0.001203080733420595,0.00010937097576550863,0.0005080458229107498,0.0003281129272965259,0.000520394158884275,0.000622708942664912,4.586524790166491e-05,0.00018875313559531327,0.0009719904459160525,0.002042767579620306,0.0004851131989599173,0.0005168660628918391,0.0007902935023056107,0.0012295414533638632,0.00017111265563313446,0.00026460719943268216,0.0006562258545930518,0.0014447553089024447,0.0026337236583532965,0.00023461838349697817,0.00017111265563313446,0.00029459601536838614,0.0009543499659538737,0.0005397986868426716,0.0005292143988653643,0.0002928319673721683
50,0.0011924964454432876,0.0004815851029674815,0.0005644953587897219,0.0008961363820786836,0.0004392479510582524,0.000874967806124069,0.002268565723136195,0.0006721022865590127,0.0,0.00037397817519819077,0.002093924971510625,0.0010160916458214996,0.00028224767939486096,0.0010601928457269465,0.00022932623950832454,0.00021521385553858148,0.010873591848687018,0.007685957119521308,0.0011025299976361756,0.001377721485046165,0.001629980348505322,0.0022650376271437594,0.00037397817519819077,0.0006297651346497835,0.0013988900610007798,0.002453790762739073,0.005350357572528833,0.0008520351821732366,0.0003016522073532577,0.001023147837806371,0.00019051718359153116,0.0012489459813222598,0.0014006541089969975,0.0017728682361989705
51,0.00021874195153101725,0.00016405646364826295,0.00030518030334569346,0.0002716633914175537,0.0005891920307367723,0.00019757337557640267,0.0003633938872208835,0.00010584287977307287,0.0006050684627027332,0.0,0.0015400139006982103,0.00020110147156883845,0.0002240340955196709,0.00026637124742890007,1.587643196596093e-05,4.2337151909229145e-05,0.0014077103009818692,0.0021186216434576754,0.00014288788769364837,0.0005080458229107498,0.000608596558695169,0.0006121246546876047,0.0001587643196596093,0.00010760692776929074,0.0005450908308313252,0.0027730834500545093,0.006997978400996334,0.00015700027166339143,9.173049580332982e-05,0.00040396699113389475,0.000816754222248879,0.00046570867100152063,0.0003722141272019729,0.0005274503508691464
